ProductName,IngredientsText,ContainsCrustacean,ContainsMilk,ContainsEgg,ContainsFish,ContainsNut,ContainsSoy,ContainsSulphite
Unilever Knorr Classic Mixed Vegetable Soup Soupmix,"SOUP POWDER. INGREDIENTS: *Dehydrated Vegetables (Carrot flakes (7.1%), Cabbage flakes (4.7%), Green Peas (4.7%), Corn (4.7%), Onion Powder (2%), Leeks (0.71%)), Maize Starch, Refined Wheat Flour (Maida), Milk Solids, lodised Salt, Sugar, Hydrolyzed Vegetable Protein, Hydrogenated Palm Oil, Thickener (415), Flavours - Artificial (Corn), Natural (Garlic) & Nature Identical Flavouring substances, Spices & Condiments, Anti Caking Agent (551), Flavour Enhancer (627 & 631). Contains Wheat and Milk. May contain traces of Soya, Mustard, Celery & Nuts.",0,1,0,0,1,0,0
Unilever Knorr Mexican Tomato Corn Soup Soupmix,"SOUP POWDER. INGREDIENTS: Sugar, Maize Starch, *Dehydrated Vegetables (Corn (5.7%), Onion, Cabbage, Leeks (0.6%)), Refined Wheat Flour (Maida), lodised salt, Tomato Paste Solids (6%), Hydrolyzed Vegetable Protein, Flavours - Natural (Garlic) and Nature Identical (Herbs) Flavouring Substances, Hydrogenated Palm Oil, Thickener - 415; Acidity Regulator - 330, Spices & Condiments (Chillies (0.6%)), Flavour Enhancer - 627 & 631, Red Beet Juice Powder (Anti caking agent - 551), Oleoresin Chilli. Contains Wheat May Contain Traces of Soya, Milk, Mustard, Celery and Nuts.",0,1,0,0,1,0,0
Unilever Knorr Italian Mushroom Soup Soupmix,"SOUP POWDER. INGREDIENTS: Refined Wheat Flour (Maida), Milk solids, lodised salt, *Dehydrated Vegetables (Mushroom (2.5%), Onion, Leeks (0.4%)), Sugar, Hydrolyzed Vegetable Protein, Vegetable Fat Powder Mix, Hydrogenated Palm Oil, Flavours - Natural (Garlic) and Nature Identical Flavouring Substances, Flavour Enhancer - 627 & 631, Spices & Condiments (Black Pepper (0.3%)). Contains Wheat and Milk. May contain traces of Soya, Mustard, Celery & Nuts.",0,1,0,0,1,0,0
Unilever Knorr Chinese Sweet Corn Chicken Soup Soupmix,"SOUP POWDER. INGREDIENTS: Refined Wheat Flour (Maida), Maize Starch, Sugar, Dehydrated Vegetables (Corn (5.8%), Carrot (2.8%), Cabbage (2.3%), Leeks (0.4%)), lodised salt, Hydrolyzed Vegetable Protein, Flavours - Natural (Garlic), Nature Identical Flavouring substances & Artificial (Corn), *Dehydrated Chicken (2.3%) (Stabilizer - 461 & 407, Antioxidant - 300), Hydrogenated Palm Oil, Thickener - 415, Spices & Condiments (White Pepper (1%), Celery (0.2%)), Flavour Enhancer - 627 & 631. Contains Wheat, Celery. May Contain Traces of Milk, Mustard, Soya and Nuts.",0,1,0,0,1,0,0
Mondelez Cadbury Hot Chocolate Powdermix,"FAT REDUCED DRINKING CHOCOLATE Ingredients: Sugar, Cocoa Powder (30%*), Artificial (Vanilla) Flavouring Substances. Allergen Information: Contains Sulphites.",0,0,0,0,0,0,1
Hersheys Hersheys Hot Chocolate Powder Powdermix,"lain C (Ascorbic Ac), Fei Pyrophosphat), Zn (inc Supa), tain (Acetate), Vitamin BG (Pyrdaine), Vitamin (Thiamine Chie tn ann Ata) rin A cra) Vn Fle Aa), Vian D2 (Ergocalerl and Vitamin B12 (Oyanocobalain) CONTAINS ADDED FLAVOR-ARTIFICIAL FLAVORING SUBSTANCE (VANILLIN) Mm ira (29%) and added Vitamins and Minerals With added micronutrients* (Vitamin C, Fe, Zn, Vitamin E, Vitamin B6, Vitamin A, Vitamin B9, Vitamin B12 ) that supports healthy immune system * (Relerence value ICMR 2010 for target group 6-12 yrs.)",0,0,0,0,0,0,0
HUL Horlicks Chocolate Delight Drinkmix,"J INGREDIENTS Cereal Extract (44%) [Malted Barley (13%), Barley (11%), Wheat Malt (11%), Wheat (9%)], Sugar, Cocoa Powder (6%), Wheat Gluten, Minerals, Milk Solids (2%), Soy Protein Isolate, Emulsifier (INS 471), Liquid Glucose, Natural Colour (INS 150c), Nature Identical Flavouring Substances, Acidity Regulators [INS 501 (ii), INS 500 (ii)), Vitamins, Edible lodized Salt. Allergen Information: Contains Wheat, Barley, Milk & Soy,",0,1,0,0,0,1,0
HUL Boost3x Stamina Drinkmix,"Ingredients: Cereal Extract (50%) (Barley, Wheat, Millet), Malted Barley (21%), Sugar, Wheat Flour (Atta), Milk Solids (6%), Minerals, Natural Colour (INS 150c), Wheat Gluten, Acidity Regulators [INS 501(ii), INS 500(ii)], Edible lodised Salt, Cocoa Powder, Vitamins, Nature Identical Flavouring Substances, Soy Protein Isolate. Allergen Information: Contains Wheat, Barley, Milk and Soy",0,1,0,0,0,1,0
Mondelez Cadbury Bournvita Chocolate Drinkmix,"Ingredients: Cereal Extract 56%*(Barley, Millets, Wheat), Sugar, Cocoa Solids, Maltodextrin, Colour (150¢), Minerals, Wheat Gluten, Liquid Glucose, Emulsifiers (322, 471), Milk Solids, Vitamins, Raising Agent (500(i)), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances), lodised Salt. Allergen Information: Contains Milk, Wheat, Barley, Sulphites, Soy.",0,1,0,0,0,1,1
Nestle Kit Kat Chunky Caramel Wafer chocolate,"Sugar, Caramel filling (20.1%) (Glucose fructose syrup, Milk solids, Glucose syrup, Fractionated vegetable fat, Sugar and Salt), Milk solids, Cocoa solids (8.4%), Refined wheat flour (Maida), Cocoa butter (3.9%), Palm kernel oil, Shea butter, Palm oil, Emulsifier (322(i)) and Raising agent (500(ii)). Contains Wheat and Milk. May contains Soy and Nut.",0,1,0,0,1,1,0
Nestle Kit Kat Chunky Chocolate Bar chocolate,"Sugar, Milk solids (17%), Refined wheat flour (Maida), Cocoa solids (9.5%), Cocoa butter, Palm kernel oil, Shea butter, Palm oil, Emulsifier (Sunflower lecithins) and Raising agent (500(ii)). Contains Milk, Wheat. May Contain Soy, Nut.",0,1,0,0,1,1,0
Nestle Kit Kat Cookie Crumble chocolate,"Milk Chocolate (65.9%)(Sugar, Milk solids (13.8%), Cocoa butter (12.2%), Cocoa solids (9.1%), Emulsifier (Soya lecithin), Nature- Identical and Artificial (Vanilla) flavouring substances), Wafer (Sugar, Refined Wheat flour (Maida), Hydrogenated vegetable fats, Cocoa solids (1.8%), Milk solids, Fractionated vegetable fat, Raising agent (500(ii)), Yeast, Emulsifier (Soya lecithin), lodised salt, Flour treatment agent (516), Artificial (Vanilla) and Nature-Identical flavouring substances) and Cookie crumbs (2.7%)(Refined wheat flour (Maida), Sugar, Refined Rapeseed oil-low erucic acid (Canola oil), Cocoa solids, Raising agents (500(ii), 503(ii)), Invert sugar, Milk solids and Salt). Allergen Note: Contains Wheat, Milk, Sesame and Soy. May contain Nut and Barley.",0,1,0,0,1,1,0
Nestle Kit Kat Rich Chocolate Wafer chocolate,"Milk Chocolate (76.2%) (Sugar, Milk solids (16%), Cocoa butter (14.2%), Cocoa solids (10.6%), Emulsifier (Soya lecithin) and Artificial (Vanilla) flavouring substance) and Wafer (Sugar, Refined Wheat flour (Maida), Hydrogenated vegetable fats, Cocoa solids (1.4%), Milk solids, Fractionated vegetable fat, Raising agent (500(ii)), Yeast, Emulsifier (Soya lecithin), lodised salt, Flour treatment agent (516), Artificial (Vanilla) flavouring substance and Nature-Identical flavouring substance). Contains Wheat, Milk, Sesame and Soy. May contains Nut.",0,1,0,0,1,1,0
Nestle Kit Kat Caramel Chocolate Wafer chocolate,"Milk Chocolate (69%) (Sugar, Milk solids (14.5%), Cocoa butter (12.8%), Cocoa solids (9.5%), Emulsifier (Soya lecithin), Nature identical (Cream Caramel) and Artificial (Vanilla) flavouring substances) and Wafer (Refined Wheat flour (Maida), Sugar, Hydrogenated vegetable fats, Cocoa solids (1.2%), Milk solids, Fractionated vegetable fat, Raising agent (500(ii)), Yeast, Emulsifier (Soya lecithin), lodized Salt, Flour treatment agent (516), Artificial (Vanilla) and Nature identical (Cream Caramel) flavouring substances). Contains Milk, Soy, Wheat, Sesame.",0,1,0,0,0,1,0
Nestle Kit Kat Share&Snap2x3Fingers chocolate,"Sugar, Milk solids (16.2%), Fractionated vegetable fat, Hydrogenated vegetable fats, Refined Wheat flour (Maida), Cocoa solids (4.5%), Emulsifier (Soya lecithin), Yeast, Raising agent (500(ii)), Artificial (Vanilla) flavouring substance, lodised salt, Flour treatment agent (516) and Nature-Identical flavouring substance. Allergen Note: Contains Wheat, Milk, Sesame and Soy. May contain Nut.",0,1,0,0,1,1,0
Nestle Kit Kat Dark Chocolate Wafer chocolate,"Dark Chocolate (76.2%) (Sug: ;ocoa solids (28.2%), Cocoa butter (8%), Emulsifier (Soya lecithin), Nature-Identical Flavouring Substance and lodised salt) and Wafer (Sugar, Hydrogenated vege- table fats, Refined Wheat flour (Maida), Cocoa solids (1.2%), Milk solids, Fractionated vegetable fat, Raising agent (500(ii)), Yeast, Emulsifier (Soya lecithin), lodised salt, Flour treatment agent (516), Artificial (Vanilla) flavouring substance and Nature-identical flavouring substance). Contains Wheat, Milk, Sesame and Soy. May contains Nut.",0,1,0,0,1,1,0
 Cadbury Dairy Milk Crispello chocolate,"Filled Chocolate Ingredients: Milk Choc (Refined ine Four (M lodised Salt, Palm Kernel O Corn Starch, Cocoa Solid Artificial (Vanilla) Flavouring Contains Milk, Wheat, Sulphi",0,1,0,0,0,0,0
 Cadbury Dairy Milk Fruit&Nut chocolate,"Composite Chocolate. Ingredients: Suzar, Milk Solids (18%*), Cocoa Butter, Dry Fruit (Raisins (10%*)), Cocoa Solids, Almonds (97), Emulsthers (142, 476), Flavours (Natural, Nature Identical and Artificial (Vanil) Favouring Substances), Allergen Information: Contains Milk, Almonds, Sulphites May Contain Tree Nuts, Wheat, Barley and Soy.",0,1,0,0,1,1,1
 Cadbury Dairy Milk Silk Mousse chocolate,"Filled Chocolate Ingredients- Milk Chocolate 65%*- Sugar, Milk Solids (16%""), Cocoa Butter, Cocoa Solids, Emulsifiers (£42, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances); Centre Filling 35%*- Fractionated Fat, Sugar, Cocoa Solids, Milk Solids, Ernulsifier (442), Flavour (Artificial (Vania) lavouring Substances), Allergen Information: Contains Milk May Contain Barley, Wheat and Soy.",0,1,0,0,0,1,0
 Cadbury Dairy Milk Silk Hazelnut chocolate,"Composite Chocolate Ingredients: Sugar, Milk Solids (21%*), Hazelnuts (16%*), Cocoa Butter, Cocoa Solids, Emulsifiers (442, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances). Allergen Information: Contains Milk and Hazelnut. May Contain Other Tree Nuts, Wheat, Barley and Soy.",0,1,0,0,1,1,0
 Cadbury Dairy Milk Silk Roast Almond chocolate,"Composite Chocolate Ingredients: Sugar, Milk Solids (21%*), Almonds (16%*), Cocoa Butter, Cocoa Solids, Emulsifiers (442, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances). Allergen Information: Contains Milk and Almond, May Contain Wheat, Barley, Soy and Other Tree Nuts.",0,1,0,0,1,1,0
 Cadbury Dairy Milk Silk Bubbly chocolate,"Milk Chocolate Ingredients: Sugar, Milk Solids (25%*), Cocoa Butter, Cocoa Solids, Emulsifiers (442, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances). Allergen Information: Contains Milk. May Contain Wheat and Soy.",0,1,0,0,0,1,0
 Cadbury Dairy Milk Silk Oreo chocolate,"Chocolate (Category 5.1.3), Centre Filling (Category 5.2.2) and Biscuit (Category 7.2.1) dionts: Milk Chocolate (50%*)- Sugar, Milk Solid (13%), Cocoa Butter, Cocoa Solids, sifiers (442, 476), Flavours (Natural, Nature Identical and Artifical (Vanilla) Flavouring tances); Centre (SO%#)- Fractionated Fat Biscuits 13%* (Refined Wheat Flour (Maida), -Palmolin, Invert Sugar, Cocoa Solids, Leavening Agents (500i, $03(i),lodised Salt, Emulsfier swours (Artificial (Vanilla) Flavouring Substances), Sugar, Milk Solids, Emulsifier (442), Flavours ‘cial (Vanilla) Flavoring Substances). n Informations",0,1,0,0,0,0,0
 Cadbury Dairy Milk Silk Fruit&Nut chocolate,"Composite Chocolate Ingredients: Sugar, Milk Solids (20%*), Cocoa Butter, Cocoa Solids, Raisins (9%*), Cashew Nuts (5%*),Apricot Kernels Ge bine (442,476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances). Allergen Information: Contains Milk, Cashew Nut and Sulphites. May Wheat, Barley, Soy and Other Tree Nuts.",0,1,0,0,1,1,1
 Amul Vanilla Magic Ice Cream Tub Icecream,"ngredionte: Mik sos, supa ‘sugar, emulsifier (471) and stabilizers (407, 466, 415, 412), artificial flavouring substances (vanilla) Allergen Information: Contains milk.",0,1,0,0,0,0,0
 Amul Choco Chips Ice Cream Tub Icecream,"INGREDIENTS: Milk solids, sugar, cocoa solids, chocolate chips (8%) (sugar, cocoa butter, milk solids, cocoa solids, permitted emulsifiers (E322, £476)), permitted emulsifier (471) and stabilizers (E407, E466, E415, £412)",0,1,0,0,0,0,0
 Amul  Vanilla  Icecream,"Ingredients: Milk solids, sugar, emulsifier (471), stabilizers (407, 466, 415, 412), artificial flavouring substances (vanilla). Allergen Information: Contains milk.",0,1,0,0,0,0,0
 Amul  Cookiesn Cream Ice Cream,"Ingredients: Milk solids, sugar, cookies (8%) [refined wheat flour, sugar, palm oil, cocoa solids, caramel sauce, raising agents {503(ii), 500(ii)}, iodized salt], emulsifier (471), stabilizers (407, 466, 415, 412), artificial flavouring substances (milk caramel éclair, vanilla), colour (150d). Allergen Information: Contains milk, wheat.",0,1,0,0,0,0,0
Amul  Rajbhog Ice Cream,"Ingredients: Milk solids, cashew pieces (7%), alm .5%), honey ston (0.01%) en erulier (471), Sabtioes Car ses 466, 41: i} ais ate a, artificial flavouring sul $ (cardamom, honey, saffron), colour (1 Information: milk, nuts.",0,1,0,0,1,0,0
 Amul Chocolate Magic Sundae Icecream,"stabilizers (407, 466, 415, Cocoa solids, coconut ol, ‘milk chocolate chips (1.5%). (78%) - Milk solids, sugar, emulsifier (471), (vanila) Chocolate Topping | Cocos sds Sabor 0] substances | f, Sugas | Contains",0,1,0,0,0,0,0
 Amul Gold Butterscotch Ice Cream Tub Icecream,"Milk solids, sugar, cashew chikki (12%) (sugar, cashew benelay liquid glucose, ghee), emulsifier (471), stabilizers (407, 466, 415, 412), artificial flavouring substances (butterscotch), colour (102). Allergen Information: Contains milk, nuts.",0,1,0,0,1,0,0
 Kwality Walls Cornetto Double Chocolate Frozen Dessert Cone Icecream,"(MEDIUM FAT ICE CREAM INGREDIENTS: WATER, WAFER BISCUIT CONE (18%) (REFINED WHEAT FLOUR (MAIDA), SUGAR, PALM OIL, EMULSIFIER - E322, IODISED SALT, FOOD COLOUR - NATURAL (E150d). COMPOUND COATING (17%) (SUGAR, PALM OIL. SOYABEAN OIL. COCOA SOLIDS, COCONUT OIL, EMULSIFIER - E322, ARTIFICIAL (VANILLIN) FLAVOURING SUBSTANCE), MILK SOLIDS, SUGAR, SALTED ALMOND PRALINE (3.1%) (ALMOND, SUGAR, IODISED SALT, FOOD COLOUR - NATURAL (tps pe GLUCOSE, COCOA ean el aNd EMULSIFIER - E4] (E412, £417, £407, E414 }0D COLOURS (NATURAL (E1504), 72, TE, no NATURE IDENTICAL (cHoCOLATE & VANILLA) FLAVOURING SUBSTANCES. CONTAINS MILK, SOY, WHEAT & NUTS.",0,1,0,0,1,1,0
 Kwality Walls Magnum Chocolate Truffle Ice Cream Stick Icecream,"INGREDIENTS: ICE CREAM: WATER, CHOCOLATE FLAVOURED CONFECTIONERY (18.9%) (WATER, SUGAR, LIQUID GLUCOSE, COCOA POWDER, MILK SOLIDS, COCONUT OIL, CHOCOLATE, EMULSIFIER - E471*, STABILISER - E410""), MILK SOLIDS, SUGAR, COCOA SOLIDS, LIQUID GLUCOSE, EMULSIFER - E471*, STABILISERS - £410*, £412* AND E407*. MILK COVERING CHOCOLATE""(28.38%) + SUGAR, COCOA BUTTER, COCOA SOLIDS, MILK SOLIDS, EMULSIFIER - E322*, \VANILLIN. *VEG. “50% OF MILK COVERING CHOCOLATE IS BELGIAN CHOCOLATE.",0,1,0,0,0,0,0
 Kwality Walls Shameless Vanilla Frozen Dessert Tub Icecream,"FRUZEN DESOERT : INGREDIENTS: Water, Sugar, Palm Oil, Milk Solids, Liquid Glucose, Vegetable Protein (Soy), Emulsifier - E471, Stabilisers - E410, £412, E407. CONTAINS PERMITTED SYNTHETIC FOOD COLOUR - E102 AND ADDED FLAVOURS - NATURAL FLAVOUR AND ARTIFICIAL VANILLA FLAVOURING SUBSTANCES. CONTAINS 10.2% EDIBLE VEGETABLE OIL AND VEGETABLE PROTEIN PRODUCT",0,1,0,0,0,1,0
 Kwality Walls Kesar Pista Frozen Dessert Tub Icecream,"FROZEN DESSERT : INGREDIENTS: Water, Sugar, Palm Oil, Milk Solids, Pista Nuts (2.2%), Cashew Praline (1.1%), Liquid Glucose, Emulsifier - E471, Vegetable Protein (Soy), Stabilizers (E412, E417, E407, E410), Cardamom Powder, Nature Identical Saffron Flavouring Substance, Food Colours (E102, E110). Contains Milk, Nuts & Soy.",0,1,0,0,1,1,0
 Kwality Walls Oreo&Cream Frozen Dessert Tub Icecream,"PROZEN DESSERT : NTS: Water, Sugar, Oreo Biscuit - Crushed (13. ., NGRE Tour sugar, Palmoicin, Invert Syrup, Cocos Sole resem Leavening Agents (E500(ii), E503(li)), Edible Salt, Emulsifier (E322) ‘and CONTAINS ADDED FLAVOUR (NATURE IDENTICAL FLAVOURING SUBSTANCES) (Contains Wheat. Manufactured on equipment that also processes products containing Milk), Palm Oil, Milk Solids, Liquid Glucose, Vegetable Protein (Soy), Emulsifier - E471"" Stabilisers - £410, £412, E407. 4-Approximate Value VANILLA FLAVOURING SUBSTANCES, CONTAINS 10.2% EDIBLE VEGETABLE OIL AND VEGETABLE PROTEIN PRODUCT",0,1,0,0,0,1,0
 Kwality Walls Darkly Divine Chocolate Sensation Frozen Dessert Tub Icecream,"MEDIUM FAT FROZEN DESSERT ; REDIENTS: Water, Chocolate Flavoured Confectione: (Water, Sugar, Milk Solids, Palm Oil, Cocoa Solids, Liquid Qluace) Maltodextrin, Emulsifier - E471, Stabilisers - £412, £410 and CONTAINS ADDED ARTIFICIAL VANILLA SUBSTANCE.), Sugar, Palm Oil, Milk Solids, Milk Compound id Glucose, FLAVOURING Chips (4%) (E322), Dark Compound Chips (4%) (E322), Liquid Emulsifi 471, Stabilisers - E410, E412, £407. Glucose, Cocoa Solids, Maltodextrin, Vegetable Protein (Soy), -E : [CONTAINS PERMITTED NATURAL COLOUR - £1506 AND SYNTHETIC FOOD COLOURS - E1za, CONTAINS 8% EDIBLE VEGETABLE OIL AND VEGETABLE PROTEIN PRODUCT",0,1,0,0,0,1,0
 Kwality Walls Hazelnut Chocolate Ice Cream ,"MEDIUM FAT ICE CREAM : INGREDIENTS: Water, Chocolate Flavoured Confectionery (14.5%) (Water, Sugar, Condensed Milk, Cocoa Solids (7%), Palm Oil, Liquid Glucose, Milk Solids, Maltodextrin, Emulsifier - £471, Stabilisers (E412, E410) and Nature Identical Flavouring Substance), Milk Solids, Sugar, Sugared Coated Hazelnut (7.5%) (Hazelnut, Sugar), Liquid Glucose, Cocoa Solids (2.3%), Hazelnut Paste (2%), Emulsifier - £471, Stabilisers (E412, E417, E407, E410), Artificial (Hazelnut) Flavouring Substance, Food Colours - E150d, E122, E133, E102. Contains Milk & Nuts.",0,1,0,0,1,0,0
 Kwality Walls Magnum Brownie Ice Cream Stick Icecream,"INGREDIENTS: ICE CREAM: WATER, MILK SOLIDS, SUGAR, COCOA SOLIDS, LIQUID GLUCOSE, EMULSIFIER E471*, STABILISERS - £410*, E412* AND E407*. MILK COVERING CHOCOLATE""(33.6%) : SUGAR, COCOA BUTTER, COCOA SOLIDS, MILK SOLIDS, EMULSIFIER - E322*, VANILLIN; NUTS: CASHEW (4%) *VEG. ‘50% OF MILK COVERING CHOCOLATE IS BELGIAN CHOCOLATE.",0,1,0,0,1,0,0
 Magnum Almond Ice Cream,"INGREDIENTS: ICE CREAM: WATER, MILK SOLIDS, SUGAR, LIQUID GLUCOSE, EMULSIFIER - E471*, STABILISERS - E410*, £412* AND E407*. MILK COVERING CHOCOLATE’ (32.67%) : SUGAR, COCOA BUTTER, MILK SOLIDS, COCOA SOLIDS, EMULSIFIER - E322*, VANILLIN; NUTS: ALMONDS (5.3%) *VEG. ""50% OF MILK COVERING CHOCOLATE IS BELGIAN CHOCOLATE.",0,1,0,0,1,0,0
